,id,sentence,research-problem,approach,model,code,dataset,experimental-setup,hyperparameters,baselines,results,tasks,experiments,ablation-analysis
207,207,"When both xi and x j are inside entity mentions , we take the distance as d ( i , j ) to make row - wise attention computation coherent as depicted in .
",0,0,0,0,0,0,0,0,0,0,0,0
208,208,"During the model fine - tuning , the newly introduced parameters {w K ?k , ... , w K k } and {w V ?k , ... , w V k } are trained from scratch .
",0,0,0,0,0,0,0,0,0,0,0,0
209,209,"Experiments
",0,0,0,0,0,0,0,0,0,0,0,0
210,210,"We demonstrate the advantage of our method on a popular MRE benchmark , ACE 2005 , and a more recent MRE benchmark , SemEval 2018 Task 7 .
",0,0,0,0,0,0,0,0,0,0,0,0
211,211,"We also evaluate on a commonly used SRE benchmark SemEval 2010 task 8 , and achieve state - of - the - art performance .
",0,0,0,0,0,0,0,0,0,0,0,0
212,212,"Settings
",0,0,0,0,0,0,0,0,0,0,0,0
213,213,"Data For ACE 2005 , we adopt the multi-domain setting and split the data following : we train on the union of news domain ( nw and bn ) , tune hyperparameters on half of the broadcast conversation ( bc ) domain , and evaluate on the remainder of broadcast conversation ( bc ) , the telephone speech ( cts ) , usenet newsgroups ( un ) , and weblogs ( wl ) domains .
",0,0,0,0,0,0,0,0,0,0,0,0
214,214,"For Se-m
",0,0,0,0,0,0,0,0,0,0,0,0
215,215,"Eval 2018
",0,0,0,0,0,0,0,0,0,0,0,0
216,216,"Task 7 , we evaluate on its sub-task 1.1 .
",0,0,0,0,0,0,0,0,0,0,0,0
217,217,"We use the same data split in the shared task .
",0,0,0,0,0,0,0,0,0,0,0,0
218,218,"The passages in this task is usually much longer compared to ACE .
",0,0,0,0,0,0,0,0,0,0,0,0
219,219,"Therefore we adopt the following pre-processing step - for the entity pair in each relation , we assume the tokens related to their relation labeling are always within a range from the fifth token ahead of the pair to the fifth token after it .
",0,0,0,0,0,0,0,0,0,0,0,0
220,220,"Therefore , the tokens in the original passage that are not covered by the range of ANY input relations , will be removed from the input .
",0,0,0,0,0,0,0,0,0,0,0,0
221,221,"Methods
",0,0,0,0,0,0,0,0,0,0,0,0
222,222,"We compare our solution with previous works that predict a single relation per pass , our model that predicts single relation per pass for MRE , and with the following naive modifications of BERT that could achieve MRE in one - pass .
",0,0,0,0,0,0,0,1,0,0,0,0
223,223,"BERT SP : BERT with structured prediction only , which includes proposed improvement in 3.1 .
",0,0,0,0,0,0,0,1,0,0,0,0
224,224,"Entity - Aware BERT SP : our full model , which includes both improvements in 3.1 and 3.2 .
",0,0,0,0,0,0,0,1,0,0,0,0
225,225,"BERT SP with position embedding on the final attention layer .
",0,0,0,0,0,0,0,1,0,0,0,0
226,226,"This is a more straightforward way to achieve MRE in one - pass derived from previous works using position embeddings .
",0,0,0,0,0,0,0,0,0,0,0,0
227,227,"In this method , the BERT model encode the paragraph to the last attention - layer .
",0,0,0,0,0,0,0,1,0,0,0,0
228,228,"Then , for each entity pair , it takes the hidden states , adds the relative position embeddings corresponding to the target entities , and finally makes the relation prediction for this pair .
",0,0,0,0,0,0,0,1,0,0,0,0
229,229,"BERT SP with entity indicators on input layer : it replaces our structured attention layer , and adds indicators of entities ( transformed to embeddings )
",0,0,0,0,0,0,0,0,0,0,0,0
230,230,"Results on ACE 2005
",0,0,0,0,0,0,0,0,0,0,0,0
231,231,"Main Results gives the overall results on ACE 2005 .
",0,0,0,0,0,0,0,0,0,0,0,0
232,232,"The first observation is that our model architecture achieves much better results compared to the previous state - of - the - art methods .
",0,0,0,0,0,0,0,0,1,0,0,0
233,233,"Note that our method was not designed for domain adaptation , it still outperforms those methods with domain adaptation .
",0,0,0,0,0,0,0,0,0,0,0,0
234,234,"This result further demonstrates its effectiveness .
",0,0,0,0,0,0,0,0,0,0,0,0
235,235,"Among all the BERT - based approaches , finetuning the off - the - shelf BERT does not give a satisfying result , because the sentence embeddings can not distinguish different entity pairs .
",0,0,0,0,0,0,0,0,0,0,0,0
236,236,"The simpler version of our approach , BERT SP , can successfully adapt the pre-trained BERT to the MRE task , and achieves comparable performance at the 3 Note the usage of relative position embeddings does notwork for one - pass MRE , since each word corresponds to a varying number of position embedding vectors .
",0,0,0,0,0,0,0,0,0,0,0,0
237,237,"Summing up the vectors confuses this information .
",0,0,0,0,0,0,0,0,0,0,0,0
238,238,"It works for the singlerelation per pass setting , but the performance lags behind using only indicators of the two target entities .
",0,0,0,0,0,0,0,0,0,0,0,0
239,239,"prior state - of - the - art level of the methods without domain adaptation .
",0,0,0,0,0,0,0,0,0,0,0,0
240,240,"Our full model , with the structured fine - tuning of attention layers , brings further improvement of about 5.5 % , in the MRE one - pass setting , and achieves anew state - of - the - art performance when compared to the methods with domain adaptation .
",0,0,0,0,0,0,0,0,1,0,0,0
241,241,"It also beats the other two methods on BERT in Multi- Relation per Pass .
",0,0,0,0,0,0,0,0,0,0,0,0
242,242,"Performance Gap between MRE in One - Pass and Multi - Pass
",0,0,0,0,0,0,0,0,0,0,0,0
243,243,"The MRE - in - one - pass models can also be used to train and test with one entity pair per pass ( Single - Relation per Pass results in ) .
",0,0,0,0,0,0,0,0,0,0,0,0
244,244,"Therefore , we compare the same methods when applied to the multi-relation and singlerelation settings .
",0,0,0,0,0,0,0,0,0,0,0,0
245,245,"For BERT SP with entity indicators on inputs , it is expected to perform slightly better in the single - relation setting , because of the mixture of information from multiple pairs .
",0,0,0,0,0,0,0,0,0,0,0,0
246,246,"A 2 % gap is observed as expected .
",0,0,0,0,0,0,0,0,0,0,0,0
247,247,"By comparison , our full model has a much smaller performance gap between two different settings ( and no consistent performance drop over different domains ) .
",0,0,0,0,0,0,0,0,0,0,0,0
248,248,"The BERT SP is not expected to have a gap as shown in the table .
",0,0,0,0,0,0,0,0,0,0,0,0
249,249,"For BERT SP with position embeddings on the final attention layer , we train the model in the single - relation setting and test with two different settings , so the results are the same .
",0,0,0,0,0,0,0,0,0,0,0,0
250,250,"Training and Inference Time
",0,0,0,0,0,0,0,0,0,0,0,0
251,251,"Through our experiment , 4 we verify that the full model with MRE is significantly faster compared to all other methods for both training and inference .
",0,0,0,0,0,0,0,0,0,0,0,0
252,252,"The training time for full model with MRE is 3.5 x faster than it with SRE .
",0,0,0,0,0,0,0,0,0,0,0,0
253,253,"As for inference speed , the former could reach 126 relation per second compared the later at 23 relation per second .
",0,0,0,0,0,0,0,0,0,0,0,0
254,254,"It is also much faster when compared to the second best performing approach , BERT SP w / pos-emb on final attlayer , which is at 76 relation per second , as it runs the last layer for every entity pair .
",0,0,0,0,0,0,0,0,0,0,0,0
255,255,"evaluates the usage of different prediction layers , including replacing our linear layer in Eq .
",0,0,0,0,0,0,0,0,0,0,0,0
256,256,"Prediction Module Selection
",0,0,0,0,0,0,0,0,0,0,0,0
257,257,"( 1 ) with MLP or Biaff .
",0,0,0,0,0,0,0,0,0,0,0,0
258,258,"Results show that the usage of the linear predictor gives better results .
",0,0,0,0,0,0,0,0,0,0,0,0
259,259,"This is consistent with the motivation of the pre-trained encoders : by unsupervised pre-training the encoders are expected to be sufficiently powerful thus adding more complex layers on top does not improve the capacity but leads to more free parameters and higher risk of over-fitting .
",0,0,0,0,0,0,0,0,0,0,0,0
260,260,"Results on SemEval 2018
",0,0,0,0,0,0,0,0,0,0,0,0
261,261,"Task 7
",0,0,0,0,0,0,0,0,0,0,0,0
262,262,"The results on SemEval 2018 Task 7 are shown in .
",0,0,0,0,0,0,0,0,1,0,0,0
263,263,"Our Entity - Aware BERT SP gives comparable results to the top - ranked system in the shared task , with slightly lower Macro - F1 , which is the official metric of the task , and slightly higher Micro - F1 .
",0,0,0,0,0,0,0,0,1,0,0,0
264,264,"When predicting multiple relations in one - pass , we have 0.9 % drop on Macro - F1 , but a further 0.8 % improvement on Micro - F1 .
",0,0,0,0,0,0,0,0,1,0,0,0
265,265,"Note that the system ( Rotsztejn et al. , 2018 ) integrates many techniques like feature - engineering , model combination , pretraining embeddings on in - domain data , and artificial data generation , while our model is almost a direct adaption from the ACE architecture .
",0,0,0,0,0,0,0,0,0,0,0,0
266,266,"On the other hand , compared to the top singlemodel result , which makes use of additional word and entity embeddings pretrained on in - domain data , our methods demonstrate clear advantage as a single model .
",0,0,0,0,0,0,0,0,1,0,0,0
267,267,"Additional SRE
",0,0,0,0,0,0,0,0,0,0,0,0
268,268,"Results
",0,0,0,0,0,0,0,0,0,0,0,0
269,269,"We conduct additional experiments on the relation classification task , SemEval 2010 Task 8 , to com -
",0,0,0,0,0,0,0,0,0,0,0,0
270,270,"Method
",0,0,0,0,0,0,0,0,0,0,0,0
271,271,"Averaged F1 Macro Micro
",0,0,0,0,0,0,0,0,0,0,0,0
272,272,"Top 3 in the Shared Task 81.7 82.8 78.9 - 76 . pare with models developed on this benchmark .
",0,0,0,0,0,0,0,0,0,0,0,0
273,273,"From the results in , our proposed techniques also outperforms the state - of - the - art on this single - relation benchmark .
",0,0,0,0,0,0,0,0,0,0,0,0
274,274,"On this single relation task , the out - of - box BERT achieves a reasonable result after finetuning .
",0,0,0,0,0,0,0,0,0,0,0,0
275,275,"Adding the entity - aware attention gives about 8 % improvement , due to the availability of the entity information during encoding .
",0,0,0,0,0,0,0,0,0,0,0,0
276,276,"Adding structured prediction layer to BERT ( i.e. , BERT SP ) also leads to a similar amount of improvement .
",0,0,0,0,0,0,0,0,0,0,0,0
277,277,"However , the gap between BERT SP method with and without entity - aware attention is small .
",0,0,0,0,0,0,0,0,0,0,0,0
278,278,"This is likely because of the bias of data distribution : the assumption that only two target entities exist , makes the two techniques have similar effects .
",0,0,0,0,0,0,0,0,0,0,0,0
279,279,"Conclusion
",0,0,0,0,0,0,0,0,0,0,0,0
280,280,"In summary , we propose a first - of - its - kind solution that can simultaneously extract multiple relations with one - pass encoding of an input paragraph for MRE tasks .
",0,0,0,0,0,0,0,0,0,0,0,0
281,281,"With the proposed structured prediction and entity - aware self - attention layers on top of BERT , we achieve anew state - of - the - art results with high efficiency on the ACE 2005 benchmark .
",0,0,0,0,0,0,0,0,0,0,0,0
282,282,"Our idea of encoding a passage regarding multiple entities has potentially broader applications beyond relation extraction , e.g. , entity - centric passage encoding in question answering .
",0,0,0,0,0,0,0,0,0,0,0,0
283,283,"In the future work , we will explore the usage of this method with other applications .
",0,0,0,0,0,0,0,0,0,0,0,0
284,284,"title
",0,0,0,0,0,0,0,0,0,0,0,0
285,285,"Data and text mining BioBERT : a pre-trained biomedical language representation model for biomedical text mining
",0,0,0,0,0,0,0,0,0,0,0,0
286,286,"abstract
",0,0,0,0,0,0,0,0,0,0,0,0
287,287,"Motivation :
",0,0,0,0,0,0,0,0,0,0,0,0
288,288,"Biomedical text mining is becoming increasingly important as the number of biomedical documents rapidly grows .
",0,0,0,0,0,0,0,0,0,0,0,0
289,289,"With the progress in natural language processing ( NLP ) , extracting valuable information from biomedical literature has gained popularity among researchers , and deep learning has boosted the development of effective biomedical text mining models .
",1,0,0,0,0,0,0,0,0,0,0,0
290,290,"However , directly applying the advancements in NLP to biomedical text mining often yields unsatisfactory results due to a word distribution shift from general domain corpora to biomedical corpora .
",1,0,0,0,0,0,0,0,0,0,0,0
291,291,"In this article , we investigate how the recently introduced pre-trained language model BERT can be adapted for biomedical corpora .
",1,0,0,0,0,0,0,0,0,0,0,0
292,292,"Results :
",0,0,0,0,0,0,0,0,0,0,0,0
293,293,"We introduce BioBERT ( Bidirectional Encoder Representations from Transformers for Biomedical Text Mining ) , which is a domain - specific language representation model pre-trained on large - scale biomedical corpora .
",0,0,0,0,0,0,0,0,0,0,0,0
294,294,"With almost the same architecture across tasks , BioBERT largely outperforms BERT and previous state - of - the - art models in a variety of biomedical text mining tasks when pre-trained on biomedical corpora .
",0,0,0,0,0,0,0,0,0,0,0,0
295,295,"While BERT obtains performance comparable to that of previous state - of - the - art models , BioBERT significantly outperforms them on the following three representative biomedical text mining tasks : biomedical named entity recognition ( 0.62 % F1 score improvement ) , biomedical relation extraction ( 2.80 % F1 score improvement ) and biomedical question answering ( 12.24 % MRR improvement ) .
",0,0,0,0,0,0,0,0,0,0,0,0
296,296,"Our analysis results show that pre-training BERT on biomedical corpora helps it to understand complex biomedical texts .
",0,0,0,0,0,0,0,0,0,0,0,0
297,297,"Availability and implementation :
",0,0,0,0,0,0,0,0,0,0,0,0
298,298,"We make the pre-trained weights of BioBERT freely available at https://github. com/naver/biobert-pretrained , and the source code for fine - tuning
",0,0,0,1,0,0,0,0,0,0,0,0
299,299,"Introduction
",0,0,0,0,0,0,0,0,0,0,0,0
300,300,"The volume of biomedical literature continues to rapidly increase .
",0,0,0,0,0,0,0,0,0,0,0,0
301,301,"On average , more than 3000 new articles are published everyday in peer-reviewed journals , excluding pre-prints and technical reports such as clinical trial reports in various archives .
",0,0,0,0,0,0,0,0,0,0,0,0
302,302,"PubMed alone has a total of 29M articles as of January 2019 .
",0,0,0,0,0,0,0,0,0,0,0,0
303,303,"Reports containing valuable information about new discoveries and new insights are continuously added to the already overwhelming amount of literature .
",0,0,0,0,0,0,0,0,0,0,0,0
304,304,"Consequently , there is increasingly more demand for accurate biomedical text mining tools for extracting information from the literature .
",0,0,0,0,0,0,0,0,0,0,0,0
305,305,"Recent progress of biomedical text mining models was made possible by the advancements of deep learning techniques used in natural language processing ( NLP ) .
",0,0,0,0,0,0,0,0,0,0,0,0
306,306,"For instance , Long Short - Term Memory ( LSTM ) and Conditional Random Field ( CRF ) have greatly improved performance in biomedical named entity recognition ( NER ) over the last few years .
",0,0,0,0,0,0,0,0,0,0,0,0
307,307,"Other deep learning based models have made improvements in biomedical text mining tasks such as relation extraction ( RE ) and question answering ( QA ) .
",0,0,0,0,0,0,0,0,0,0,0,0
308,308,"However , directly applying state - of - the - art NLP methodologies to biomedical text mining has limitations .
",0,0,0,0,0,0,0,0,0,0,0,0
309,309,"First , as recent word representation models such as Word2 Vec , ELMo and BERT are trained and tested mainly on datasets containing general domain texts ( e.g. Wikipedia ) , it is difficult to estimate their performance on datasets containing biomedical texts .
",0,0,0,0,0,0,0,0,0,0,0,0
310,310,"Also , the word distributions of general and biomedical corpora are quite different , which can often be a problem for biomedical text mining models .
",1,0,0,0,0,0,0,0,0,0,0,0
311,311,"As a result , recent models in biomedical text mining rely largely on adapted versions of word representations .
",0,0,0,0,0,0,0,0,0,0,0,0
